ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      7.09,      7.14,2022-10-26 14:08:43.097148                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.51,      7.38,2022-10-26 14:08:43.857777                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.59,      6.94,2022-10-26 14:08:44.615514                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.65,      7.36,2022-10-26 16:36:04.811774                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      7.08,      8.00,2022-10-26 16:36:05.612132                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.35,      5.65,2022-10-26 16:36:06.428645                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      8.60,      8.89,2022-10-26 16:36:07.262673                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.88,      6.84,2022-10-26 16:36:08.060592                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.18,      5.57,2022-10-26 16:36:08.861594                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.73,      7.10,2022-10-26 16:36:09.651300                        
